negativePrecision	0,0341	0,027699999999999992	0,03209999999999998	0,034999999999999996	0,038199999999999984	0,04129999999999998	0,04249999999999998	0,04389999999999998	0,04669999999999999	0,048199999999999986	0,04929999999999999	0,0501	0,049599999999999984	
negativePrecision StdDev	0,09930155074216102	0,01984052581577576	0,021	0,021343747458109498	0,02221929273620045	0,022412793965352323	0,021806078292646993	0,021124689944529963	0,021975882096957874	0,021432534506061935	0,021754135796266977	0,02062140694139041	0,020445542350845135	
f-Measure	0,5228228535920634	0,5292867439744091	0,5340760172051976	0,5373006978499962	0,5414231072833158	0,5442190356334018	0,5459127503769483	0,5473692334072212	0,5498347850065894	0,5515577104431382	0,5533817843992013	0,5546359944875278	0,5556044000709356	
f-Measure StdDev	0,013081117744111677	0,014093370694294824	0,013617232144687873	0,013175401831912069	0,01337267714927624	0,013419614107196153	0,01343273710875345	0,012728854469781566	0,012308758616118248	0,011844797050670859	0,01133796463611805	0,011388447936460022	0,011749152130693207	
cpu-time (for complete test-set)	129,44590733000007	129,37645856	129,50035332999997	128,52625035999998	128,29290633999994	128,23931454	128,31843313000002	128,94354314999998	128,99677385	129,71612013	128,96888672999998	129,18015290000002	129,82007268999993	
cpu-time (for complete test-set) StdDev	7,75854793774408	7,062157085659209	7,375892027250384	7,229050934262177	7,168230497484571	7,2170630113720815	7,538914484874734	6,9834767740973405	6,944038352454219	7,259970002819276	7,094697647130846	6,784231305130114	7,411886750682636	
training-size	100,0	150,0	200,0	250,0	300,0	350,0	400,0	450,0	500,0	550,0	600,0	650,0	709,0	
training-size StdDev	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	
test-size	300,0	300,0	300,0	300,0	300,0	300,0	300,0	300,0	300,0	300,0	300,0	300,0	300,0	
test-size StdDev	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	
