quality Training	performance	test recall	test precision
0,4311111111111111	18,640273999999998	0,8223938223938224	0,3145539906103286
0,4177777777777778	20,401932	0,8262548262548263	0,46261682242990654
0,43555555555555553	18,172504	0,8146718146718147	0,3886255924170616
0,44222222222222224	18,050994	0,803088803088803	0,4423076923076923
0,4022222222222222	19,81658	0,8185328185328186	0,35377358490566035
0,5088888888888888	16,920014000000002	0,7722007722007722	0,4
0,37555555555555553	20,552141	0,8378378378378378	0,4838709677419355
0,39555555555555555	17,351564	0,806949806949807	0,430622009569378
0,42	18,301081	0,8108108108108109	0,5095238095238095
0,38222222222222224	16,217292999999998	0,7915057915057915	0,34146341463414637
0,42	19,310053	0,8416988416988417	0,37155963302752293
0,42444444444444446	18,267091999999998	0,833976833976834	0,4537037037037037
0,4688888888888889	17,018584	0,7876447876447876	0,39705882352941174
0,43333333333333335	19,210067	0,8185328185328186	0,4669811320754717
0,4066666666666667	16,139634	0,833976833976834	0,46296296296296297
0,44	16,607629	0,8108108108108109	0,4380952380952381
0,38666666666666666	15,444335	0,8223938223938224	0,38967136150234744
0,3977777777777778	16,528259	0,7876447876447876	0,46078431372549017
0,38	17,186108	0,8262548262548263	0,3691588785046729
0,43333333333333335	15,223063	0,7876447876447876	0,29901960784313725
0,42	15,116589999999999	0,7953667953667953	0,3737864077669903
0,42444444444444446	15,601189000000002	0,7760617760617761	0,38308457711442784
0,4222222222222222	16,594077	0,806949806949807	0,4019138755980861
0,38	16,947678	0,833976833976834	0,38425925925925924
0,40444444444444444	17,594017	0,8223938223938224	0,323943661971831
0,4533333333333333	16,694012999999998	0,803088803088803	0,39903846153846156
0,3111111111111111	18,673194	0,8262548262548263	0,3644859813084112
0,44666666666666666	16,510499	0,8262548262548263	0,40186915887850466
0,4	16,479694	0,8416988416988417	0,3761467889908257
0,4622222222222222	16,175073	0,8262548262548263	0,4252336448598131
0,4222222222222222	17,602989	0,803088803088803	0,3701923076923077
0,40444444444444444	14,686783	0,7837837837837838	0,4236453201970443
0,43555555555555553	15,287636	0,806949806949807	0,37320574162679426
0,4222222222222222	16,924093	0,8262548262548263	0,45794392523364486
0,43555555555555553	15,608101999999999	0,7683397683397684	0,3869346733668342
0,45555555555555555	17,284702	0,803088803088803	0,3125
0,43333333333333335	16,479542000000002	0,806949806949807	0,45933014354066987
0,44	16,527027	0,7837837837837838	0,3793103448275862
0,43777777777777777	16,812136	0,8301158301158301	0,4186046511627907
0,41555555555555557	14,175533999999999	0,8185328185328186	0,4528301886792453
0,42	17,218822	0,7915057915057915	0,5609756097560976
