quality Training	performance	test recall	test precision
0,0	72,067908	1,0	0,694980694980695
0,0	74,719165	0,9961389961389961	0,6821705426356589
0,0	75,271306	1,0	0,6602316602316602
0,0	75,474985	0,9961389961389961	0,7209302325581395
0,0	73,678552	1,0	0,7683397683397684
0,0	78,27817	1,0	0,667953667953668
0,0	74,722028	1,0	0,6988416988416989
0,0	83,061237	1,0	0,6563706563706564
0,0	82,453829	1,0	0,7027027027027027
0,0	81,993954	0,9961389961389961	0,6937984496124031
0,0	77,449803	1,0	0,6795366795366795
0,0	77,265162	1,0	0,803088803088803
0,0	70,056553	1,0	0,667953667953668
0,0	77,518175	0,9961389961389961	0,7131782945736435
0,0	80,956048	0,9961389961389961	0,7829457364341085
0,0	76,701401	1,0	0,7606177606177607
0,0	71,443912	1,0	0,6486486486486487
0,0	78,713422	1,0	0,6756756756756757
0,0	77,465762	0,9961389961389961	0,6821705426356589
0,0	76,905873	1,0	0,6756756756756757
0,0	72,229659	1,0	0,6332046332046332
0,0	76,622308	1,0	0,6988416988416989
0,0	83,834849	0,9961389961389961	0,7054263565891473
0,0	77,038035	0,9961389961389961	0,6085271317829457
0,0	73,950924	0,9961389961389961	0,6201550387596899
0,0	74,546649	1,0	0,7335907335907336
0,0	78,971234	1,0	0,667953667953668
0,0	79,244699	1,0	0,7027027027027027
0,0	75,689581	0,9961389961389961	0,6666666666666666
0,0	79,255477	1,0	0,6833976833976834
0,0	75,640481	0,9961389961389961	0,7635658914728682
0,0	72,044094	0,9922779922779923	0,6731517509727627
0,0	79,104107	0,9961389961389961	0,6744186046511628
0,0	74,157269	1,0	0,6911196911196911
0,0	75,888544	0,9961389961389961	0,689922480620155
0,0	76,467565	1,0	0,7567567567567568
0,0	72,322515	1,0	0,694980694980695
0,0	82,380461	1,0	0,7915057915057915
0,0	75,96995	1,0	0,6911196911196911
0,0	76,351949	0,9961389961389961	0,6821705426356589
0,0	75,724699	1,0	0,6216216216216216
0,0	74,27267	0,9961389961389961	0,6124031007751938
0,0	78,312686	1,0	0,694980694980695
0,0	81,677068	1,0	0,752895752895753
0,0	74,496008	1,0	0,6833976833976834
0,0	79,691856	1,0	0,6602316602316602
0,0	72,611626	1,0	0,7181467181467182
0,0	80,400499	0,9961389961389961	0,689922480620155
0,0	75,961689	1,0	0,694980694980695
0,0	73,95387	0,9961389961389961	0,6550387596899225
0,0	77,453912	1,0	0,7644787644787645
0,0	69,907635	0,9961389961389961	0,7984496124031008
0,0	76,548648	0,9961389961389961	0,6434108527131783
0,0	76,657141	0,9961389961389961	0,751937984496124
0,0	76,317671	0,9961389961389961	0,689922480620155
0,0	79,1254	1,0	0,6293436293436293
0,0	74,11207	1,0	0,6911196911196911
0,0	75,067423	1,0	0,722007722007722
0,0	76,88127	0,9961389961389961	0,6589147286821705
0,0	80,670894	1,0	0,6563706563706564
0,0	74,508794	0,9961389961389961	0,689922480620155
0,0	76,935175	1,0	0,7374517374517374
0,0	75,57745	0,9961389961389961	0,6317829457364341
0,0	72,355144	1,0	0,6911196911196911
0,0	75,472195	0,9961389961389961	0,6472868217054264
0,0	82,068742	1,0	0,640926640926641
0,0	72,061576	1,0	0,6833976833976834
0,0	72,071763	1,0	0,6833976833976834
0,0	76,818301	0,9961389961389961	0,7635658914728682
0,0	74,374005	0,9961389961389961	0,7674418604651163
0,0	73,24399	1,0	0,667953667953668
0,0	76,342354	1,0	0,6525096525096525
0,0	77,254293	0,9922779922779923	0,6575875486381323
0,0	79,139838	1,0	0,694980694980695
0,0	77,067658	1,0	0,6872586872586872
0,0	79,738644	1,0	0,7065637065637066
0,0	75,247349	1,0	0,7027027027027027
0,0	79,761114	1,0	0,7413127413127413
0,0	75,490287	0,9961389961389961	0,7209302325581395
0,0	82,375145	1,0	0,7104247104247104
0,0	77,131524	0,9961389961389961	0,7790697674418605
0,0	81,736963	1,0	0,7567567567567568
0,0	72,84967	0,9961389961389961	0,686046511627907
0,0	78,168227	0,9922779922779923	0,688715953307393
0,0	72,547053	1,0	0,7915057915057915
0,0	76,54594	1,0	0,7181467181467182
0,0	78,399084	0,9922779922779923	0,7665369649805448
0,0	74,708044	1,0	0,6833976833976834
0,0	77,707211	0,9961389961389961	0,6782945736434108
0,0	73,78495	1,0	0,6486486486486487
0,0	79,030007	1,0	0,7876447876447876
0,0	77,895639	0,9961389961389961	0,7131782945736435
0,0	75,148436	1,0	0,6332046332046332
0,0	77,676393	0,9961389961389961	0,6937984496124031
0,0	73,011618	0,9922779922779923	0,7976653696498055
0,0	75,038998	1,0	0,722007722007722
0,0	74,757888	1,0	0,6833976833976834
0,0	78,151893	0,9961389961389961	0,7015503875968992
0,0	79,982659	1,0	0,6293436293436293
0,0	72,242752	1,0	0,6486486486486487
