0,9768339768339769	0,7509881422924901	24,805838	1,0	0,41379310344827586	0,9666666666666667	0,9195402298850575	1,0	0,36	
0,9768339768339769	0,7272727272727273	25,569584	0,9655172413793104	0,35714285714285715	0,9722222222222222	0,8914285714285715	1,0	0,36	
0,9691119691119691	0,7569721115537849	25,159446	0,9655172413793104	0,5	0,9611111111111111	0,9248554913294798	1,0	0,32	
0,9652509652509652	0,68	26,343327	0,9310344827586207	0,3333333333333333	0,9666666666666667	0,8448275862068966	0,98	0,2857142857142857	
0,9691119691119691	0,7370517928286853	24,394512	1,0	0,4827586206896552	0,9666666666666667	0,9022988505747126	0,96	0,2916666666666667	
0,9613899613899614	0,7469879518072289	24,837326	1,0	0,5862068965517241	0,9555555555555556	0,8895348837209303	0,96	0,3333333333333333	
0,9768339768339769	0,7747035573122529	25,345282	0,9655172413793104	0,42857142857142855	0,9777777777777777	0,9261363636363636	0,98	0,42857142857142855	
0,9691119691119691	0,7529880478087649	26,848127	0,9655172413793104	0,42857142857142855	0,9666666666666667	0,9252873563218391	0,98	0,32653061224489793	
0,9768339768339769	0,7786561264822134	24,483348	0,9655172413793104	0,5357142857142857	0,9722222222222222	0,9314285714285714	1,0	0,38	
0,9652509652509652	0,76	26,310949	1,0	0,4482758620689655	0,9555555555555556	0,9302325581395349	0,98	0,3469387755102041	
0,9575289575289575	0,8024193548387096	24,760348	0,9655172413793104	0,6071428571428571	0,95	0,9590643274853801	0,98	0,3673469387755102	
0,9691119691119691	0,7609561752988048	22,051981	0,9655172413793104	0,7142857142857143	0,9666666666666667	0,9195402298850575	0,98	0,22448979591836735	
0,9768339768339769	0,7430830039525692	24,286158	0,9655172413793104	0,4642857142857143	0,9777777777777777	0,8863636363636364	0,98	0,3877551020408163	
0,9613899613899614	0,751004016064257	26,423409	0,9655172413793104	0,4642857142857143	0,9611111111111111	0,953757225433526	0,96	0,1875	
0,9961389961389961	0,7596899224806202	24,282215	1,0	0,4827586206896552	0,9944444444444445	0,9106145251396648	1,0	0,38	
0,9613899613899614	0,7751004016064257	27,126859	0,9655172413793104	0,5	0,9555555555555556	0,9302325581395349	0,98	0,3877551020408163	
0,9806949806949807	0,7637795275590551	26,04417	1,0	0,4482758620689655	0,9722222222222222	0,9428571428571428	1,0	0,32	
0,9652509652509652	0,752	25,753017	1,0	0,5172413793103449	0,9611111111111111	0,930635838150289	0,96	0,25	
0,9691119691119691	0,749003984063745	24,601151	1,0	0,5862068965517241	0,9666666666666667	0,9252873563218391	0,96	0,20833333333333334	
0,9922779922779923	0,7354085603112841	27,57179	1,0	0,41379310344827586	0,9888888888888889	0,9213483146067416	1,0	0,26	
0,9768339768339769	0,7786561264822134	26,108705	0,9655172413793104	0,4642857142857143	0,9722222222222222	0,9542857142857143	1,0	0,34	
0,9691119691119691	0,7848605577689243	24,377095	0,9655172413793104	0,4642857142857143	0,9611111111111111	0,9479768786127167	1,0	0,4	
0,972972972972973	0,7619047619047619	26,365721	0,9655172413793104	0,6785714285714286	0,9722222222222222	0,9028571428571428	0,98	0,30612244897959184	
0,9613899613899614	0,7469879518072289	23,408982	0,896551724137931	0,46153846153846156	0,9611111111111111	0,8786127167630058	1,0	0,44	
0,9691119691119691	0,7649402390438247	24,270174	1,0	0,6206896551724138	0,9666666666666667	0,9310344827586207	0,96	0,25	
0,9806949806949807	0,7165354330708661	24,417149	1,0	0,3793103448275862	0,9722222222222222	0,8914285714285715	1,0	0,3	
0,9768339768339769	0,7351778656126482	25,983644	1,0	0,3448275862068966	0,9666666666666667	0,9310344827586207	1,0	0,28	
0,9536679536679536	0,7813765182186235	22,936811	0,9310344827586207	0,5185185185185185	0,9555555555555556	0,9593023255813954	0,96	0,2916666666666667	
0,9768339768339769	0,7430830039525692	25,022598	1,0	0,5862068965517241	0,9666666666666667	0,9080459770114943	1,0	0,26	
0,9691119691119691	0,7529880478087649	24,568622	0,9655172413793104	0,2857142857142857	0,9666666666666667	0,9252873563218391	0,98	0,40816326530612246	
0,9691119691119691	0,7689243027888446	23,010039	0,9310344827586207	0,3333333333333333	0,9722222222222222	0,9314285714285714	0,98	0,42857142857142855	
0,9806949806949807	0,7952755905511811	25,846835	0,9655172413793104	0,5714285714285714	0,9833333333333333	0,943502824858757	0,98	0,3877551020408163	
0,9768339768339769	0,7312252964426877	26,320271	1,0	0,4482758620689655	0,9666666666666667	0,9252873563218391	1,0	0,22	
0,9691119691119691	0,7410358565737052	24,378042	1,0	0,4827586206896552	0,9666666666666667	0,867816091954023	0,96	0,4375	
0,9652509652509652	0,692	23,757382	0,9310344827586207	0,4074074074074074	0,9722222222222222	0,8342857142857143	0,96	0,3333333333333333	
0,9768339768339769	0,541501976284585	25,775803	1,0	0,4482758620689655	0,9777777777777777	0,45454545454545453	0,96	0,9166666666666666	
0,9691119691119691	0,7171314741035857	24,478703	0,9655172413793104	0,5357142857142857	0,9611111111111111	0,8901734104046243	1,0	0,22	
0,9652509652509652	0,788	22,264242	0,9655172413793104	0,4642857142857143	0,9666666666666667	0,9597701149425287	0,96	0,3541666666666667	
