quality Training	performance	test recall	test precision
0,0	190,728945	1,0	0,7142857142857143
0,0	177,089263	1,0	0,7606177606177607
0,0	182,408463	1,0	0,7837837837837838
0,0	188,186199	1,0	0,7644787644787645
0,0	196,280861	1,0	0,7451737451737451
0,0	236,77425	1,0	0,7760617760617761
0,0	245,956184	1,0	0,7181467181467182
0,0	242,451008	0,9961389961389961	0,7635658914728682
0,0	246,325457	1,0	0,7992277992277992
0,0	250,414727	1,0	0,7374517374517374
0,0	236,348368	1,0	0,6332046332046332
0,0	249,942661	1,0	0,7181467181467182
0,0	246,714945	1,0	0,752895752895753
0,0	188,323942	1,0	0,7722007722007722
0,0	223,529261	1,0	0,7683397683397684
0,0	218,306003	1,0	0,749034749034749
0,0	253,308756	1,0	0,7181467181467182
0,0	245,014953	1,0	0,6833976833976834
0,0	255,67648	1,0	0,7413127413127413
0,0	246,336046	1,0	0,7644787644787645
0,0	209,510438	1,0	0,7722007722007722
0,0	212,608813	1,0	0,7606177606177607
0,0	248,273136	1,0	0,7683397683397684
0,0	245,629338	1,0	0,749034749034749
0,0	235,283529	1,0	0,7335907335907336
0,0	230,28912	1,0	0,7606177606177607
0,0	237,647093	1,0	0,6756756756756757
0,0	240,922536	1,0	0,7876447876447876
0,0	227,484911	1,0	0,7760617760617761
0,0	253,385059	1,0	0,694980694980695
0,0	232,014308	1,0	0,7992277992277992
0,0	226,967132	1,0	0,7142857142857143
0,0	266,314705	1,0	0,6988416988416989
0,0	267,257372	0,9961389961389961	0,7441860465116279
0,0	245,886854	1,0	0,7413127413127413
0,0	256,400353	0,9961389961389961	0,751937984496124
0,0	255,077819	1,0	0,694980694980695
0,0	267,400242	1,0	0,722007722007722
0,0	252,890543	1,0	0,7722007722007722
0,0	252,209775	1,0	0,7335907335907336
0,0	215,575729	1,0	0,7567567567567568
0,0	245,561054	1,0	0,7760617760617761
0,0	257,714718	1,0	0,7181467181467182
0,0	239,362774	1,0	0,7837837837837838
0,0	259,037314	1,0	0,722007722007722
0,0	248,971325	1,0	0,6988416988416989
0,0	213,455196	1,0	0,7413127413127413
0,0	244,126158	1,0	0,7335907335907336
0,0	254,974883	1,0	0,7722007722007722
0,0	239,431622	0,9961389961389961	0,7441860465116279
0,0	235,248555	0,9961389961389961	0,7984496124031008
0,0	235,412889	1,0	0,7567567567567568
0,0	196,182683	1,0	0,7413127413127413
0,0	247,874093	1,0	0,7837837837837838
0,0	183,741278	1,0	0,7644787644787645
0,0	169,255611	1,0	0,7027027027027027
0,0	175,557404	0,9961389961389961	0,7325581395348837
0,0	172,406794	0,9961389961389961	0,7209302325581395
0,0	268,240367	1,0	0,7104247104247104
0,0	251,409145	1,0	0,7644787644787645
0,0	243,488829	1,0	0,583011583011583
0,0	237,300117	1,0	0,6138996138996139
0,0	254,319168	1,0	0,7413127413127413
0,0	235,056806	1,0	0,6602316602316602
0,0	242,313264	1,0	0,7644787644787645
0,0	254,314883	1,0	0,752895752895753
0,0	195,174624	1,0	0,7104247104247104
0,0	255,643099	1,0	0,7297297297297297
0,0	249,9768	1,0	0,7992277992277992
0,0	246,038287	1,0	0,749034749034749
0,0	238,029289	0,9961389961389961	0,7558139534883721
0,0	219,363721	1,0	0,7606177606177607
0,0	232,954558	0,9961389961389961	0,7596899224806202
0,0	245,336742	1,0	0,7683397683397684
0,0	252,373138	1,0	0,5868725868725869
0,0	221,507932	1,0	0,749034749034749
0,0	235,644983	1,0	0,7567567567567568
0,0	258,405124	1,0	0,7027027027027027
0,0	240,403977	1,0	0,749034749034749
0,0	232,017956	1,0	0,7258687258687259
0,0	229,676723	1,0	0,7722007722007722
0,0	236,782664	1,0	0,7297297297297297
0,0	232,149664	1,0	0,7567567567567568
0,0	241,810858	1,0	0,7722007722007722
0,0	244,267249	1,0	0,7644787644787645
0,0	253,642264	1,0	0,7567567567567568
0,0	266,277805	1,0	0,7837837837837838
0,0	239,187022	1,0	0,6216216216216216
0,0	268,378795	1,0	0,749034749034749
0,0	256,608245	1,0	0,7683397683397684
0,0	270,492006	1,0	0,6177606177606177
0,0	251,303224	0,9961389961389961	0,5930232558139535
0,0	268,395048	1,0	0,6563706563706564
0,0	270,315151	1,0	0,7644787644787645
0,0	215,357672	1,0	0,7837837837837838
0,0	258,998848	1,0	0,7760617760617761
0,0	261,289818	0,9961389961389961	0,7674418604651163
0,0	250,121716	1,0	0,7876447876447876
0,0	251,526318	1,0	0,7644787644787645
0,0	254,89267	1,0	0,7722007722007722
