quality Training	performance	test recall	test precision
0,0	47,044395	0,9613899613899614	0,7670682730923695
0,0	47,289034	0,9459459459459459	0,7346938775510204
0,0	45,389593	0,9575289575289575	0,6895161290322581
0,0	44,539901	0,9575289575289575	0,7096774193548387
0,0	57,896227	0,9691119691119691	0,7768924302788844
0,0	48,416148	0,9652509652509652	0,732
0,0	67,058252	0,972972972972973	0,7142857142857143
0,0	54,58065	0,9691119691119691	0,7848605577689243
0,0	63,250542	0,9845559845559846	0,7411764705882353
0,0	55,681168	0,9536679536679536	0,757085020242915
0,0	69,155103	0,972972972972973	0,7698412698412699
0,0	67,831974	0,9652509652509652	0,768
0,0	64,378816	0,972972972972973	0,7261904761904762
0,0	67,138727	0,9691119691119691	0,7250996015936255
0,0	65,782775	0,9691119691119691	0,7250996015936255
0,0	61,63638	0,9613899613899614	0,6987951807228916
0,0	51,426404	0,9691119691119691	0,7211155378486056
0,0	50,458375	0,9613899613899614	0,6947791164658634
0,0	63,896903	0,9652509652509652	0,72
0,0	54,891331	0,9575289575289575	0,717741935483871
0,0	51,580888	0,9652509652509652	0,68
0,0	50,377281	0,9613899613899614	0,6987951807228916
0,0	57,083301	0,972972972972973	0,7380952380952381
0,0	58,574904	0,9691119691119691	0,7290836653386454
0,0	45,63028	0,9806949806949807	0,6850393700787402
0,0	65,629476	0,9652509652509652	0,736
0,0	56,714585	0,9575289575289575	0,7258064516129032
0,0	63,516274	0,9652509652509652	0,72
0,0	62,428687	0,9536679536679536	0,708502024291498
0,0	56,030302	0,9498069498069498	0,7235772357723578
0,0	57,6503	0,9613899613899614	0,7429718875502008
0,0	61,158387	0,9652509652509652	0,684
0,0	55,928145	0,9613899613899614	0,7349397590361446
0,0	60,454773	0,972972972972973	0,75
0,0	55,470834	0,9575289575289575	0,7620967741935484
0,0	64,84329	0,972972972972973	0,6706349206349206
0,0	58,833229	0,9613899613899614	0,7309236947791165
0,0	57,79942	0,9768339768339769	0,7430830039525692
0,0	61,328798	0,9691119691119691	0,6852589641434262
0,0	62,90671	0,9498069498069498	0,7235772357723578
0,0	61,328883	0,9845559845559846	0,7254901960784313
0,0	47,680914	0,9652509652509652	0,72
0,0	61,151198	0,9652509652509652	0,772
0,0	60,381183	0,972972972972973	0,7658730158730159
0,0	61,443385	0,9691119691119691	0,7689243027888446
0,0	65,077444	0,9768339768339769	0,7114624505928854
0,0	58,433485	0,972972972972973	0,7182539682539683
0,0	63,427483	0,9691119691119691	0,6772908366533864
0,0	48,140456	0,9575289575289575	0,7741935483870968
0,0	44,266172	0,9691119691119691	0,7888446215139442
0,0	54,953846	0,9806949806949807	0,7637795275590551
0,0	50,004753	0,9691119691119691	0,701195219123506
0,0	51,902258	0,9691119691119691	0,7450199203187251
0,0	54,836327	0,972972972972973	0,7301587301587301
0,0	55,614267	0,9806949806949807	0,7165354330708661
0,0	50,197164	0,9575289575289575	0,6733870967741935
0,0	68,277642	0,972972972972973	0,7023809523809523
0,0	54,017534	0,9652509652509652	0,728
0,0	55,807608	0,9652509652509652	0,712
0,0	63,066069	0,9613899613899614	0,7228915662650602
0,0	67,50809	0,972972972972973	0,7103174603174603
0,0	44,108587	0,9691119691119691	0,701195219123506
0,0	62,529531	0,9613899613899614	0,6947791164658634
0,0	66,307254	0,9691119691119691	0,6772908366533864
0,0	68,668994	0,9613899613899614	0,7309236947791165
0,0	54,35809	0,9613899613899614	0,7469879518072289
0,0	64,181089	0,972972972972973	0,7261904761904762
0,0	46,060565	0,9768339768339769	0,7272727272727273
0,0	46,445278	0,972972972972973	0,6984126984126984
0,0	58,858745	0,9536679536679536	0,7368421052631579
0,0	54,848672	0,9922779922779923	0,7665369649805448
0,0	57,14511	0,9768339768339769	0,6719367588932806
0,0	66,515449	0,972972972972973	0,7420634920634921
0,0	56,702923	0,9845559845559846	0,6941176470588235
0,0	66,161706	0,9652509652509652	0,692
0,0	65,643556	0,9652509652509652	0,736
0,0	65,388715	0,9613899613899614	0,7630522088353414
0,0	58,519904	0,9652509652509652	0,768
0,0	65,8073	0,9613899613899614	0,7068273092369478
0,0	56,895682	0,9691119691119691	0,7171314741035857
0,0	56,081323	0,9806949806949807	0,7755905511811023
0,0	68,431326	0,972972972972973	0,7142857142857143
0,0	66,161861	0,9498069498069498	0,7520325203252033
0,0	67,452328	0,9768339768339769	0,7747035573122529
0,0	62,481255	0,9575289575289575	0,7580645161290323
0,0	67,194862	0,9768339768339769	0,6521739130434783
0,0	62,70295	0,9768339768339769	0,7193675889328063
0,0	50,269991	0,9652509652509652	0,74
0,0	61,51361	0,972972972972973	0,7579365079365079
0,0	58,579792	0,9613899613899614	0,6947791164658634
0,0	56,671264	0,972972972972973	0,7420634920634921
0,0	40,178817	0,9768339768339769	0,6679841897233202
0,0	47,2707	0,9691119691119691	0,7171314741035857
0,0	39,810009	0,9613899613899614	0,7469879518072289
0,0	44,717755	0,9691119691119691	0,7370517928286853
0,0	43,91388	0,9652509652509652	0,704
0,0	42,902596	0,9652509652509652	0,716
0,0	43,372837	0,9613899613899614	0,6987951807228916
0,0	42,471256	0,9806949806949807	0,7322834645669292
0,0	45,766756	0,9768339768339769	0,7430830039525692
