BayesNet			BayesNet			BayesNet			BayesNet			BayesNet			BayesNet			BayesNet			BayesNet			BayesNet			BayesNet			
Positive Recall: 	0,6831		Positive Recall: 	0,6831		Positive Recall: 	0,6831		Positive Recall: 	0,6831		Positive Recall: 	0,6831		Positive Recall: 	0,6831		Positive Recall: 	0,6831		Positive Recall: 	0,6831		Positive Recall: 	0,6831		Positive Recall: 	0,6831		
StdDev Positive Recall: 	0,0448		StdDev Positive Recall: 	0,0448		StdDev Positive Recall: 	0,0448		StdDev Positive Recall: 	0,0448		StdDev Positive Recall: 	0,0448		StdDev Positive Recall: 	0,0448		StdDev Positive Recall: 	0,0448		StdDev Positive Recall: 	0,0448		StdDev Positive Recall: 	0,0448		StdDev Positive Recall: 	0,0448		
Positive Precision: 	0,7554		Positive Precision: 	0,7554		Positive Precision: 	0,7554		Positive Precision: 	0,7554		Positive Precision: 	0,7554		Positive Precision: 	0,7554		Positive Precision: 	0,7554		Positive Precision: 	0,7554		Positive Precision: 	0,7554		Positive Precision: 	0,7554		
StdDev Positive Precision: 	0,0379		StdDev Positive Precision: 	0,0379		StdDev Positive Precision: 	0,0379		StdDev Positive Precision: 	0,0379		StdDev Positive Precision: 	0,0379		StdDev Positive Precision: 	0,0379		StdDev Positive Precision: 	0,0379		StdDev Positive Precision: 	0,0379		StdDev Positive Precision: 	0,0379		StdDev Positive Precision: 	0,0379		
Positive F-Measure: 	0,7165		Positive F-Measure: 	0,7165		Positive F-Measure: 	0,7165		Positive F-Measure: 	0,7165		Positive F-Measure: 	0,7165		Positive F-Measure: 	0,7165		Positive F-Measure: 	0,7165		Positive F-Measure: 	0,7165		Positive F-Measure: 	0,7165		Positive F-Measure: 	0,7165		
StdDev Positive F-Measure: 	0,033		StdDev Positive F-Measure: 	0,033		StdDev Positive F-Measure: 	0,033		StdDev Positive F-Measure: 	0,033		StdDev Positive F-Measure: 	0,033		StdDev Positive F-Measure: 	0,033		StdDev Positive F-Measure: 	0,033		StdDev Positive F-Measure: 	0,033		StdDev Positive F-Measure: 	0,033		StdDev Positive F-Measure: 	0,033		
Micro F-Measure: 	0,6808		Micro F-Measure: 	0,6808		Micro F-Measure: 	0,6808		Micro F-Measure: 	0,6808		Micro F-Measure: 	0,6808		Micro F-Measure: 	0,6808		Micro F-Measure: 	0,6808		Micro F-Measure: 	0,6808		Micro F-Measure: 	0,6808		Micro F-Measure: 	0,6808		
StdDev Micro F-Measure: 	0,0261		StdDev Micro F-Measure: 	0,0261		StdDev Micro F-Measure: 	0,0261		StdDev Micro F-Measure: 	0,0261		StdDev Micro F-Measure: 	0,0261		StdDev Micro F-Measure: 	0,0261		StdDev Micro F-Measure: 	0,0261		StdDev Micro F-Measure: 	0,0261		StdDev Micro F-Measure: 	0,0261		StdDev Micro F-Measure: 	0,0261		
Macro F-Measure: 	0,6815		Macro F-Measure: 	0,6815		Macro F-Measure: 	0,6815		Macro F-Measure: 	0,6815		Macro F-Measure: 	0,6815		Macro F-Measure: 	0,6815		Macro F-Measure: 	0,6815		Macro F-Measure: 	0,6815		Macro F-Measure: 	0,6815		Macro F-Measure: 	0,6815		
StdDev Macro F-Measure: 	0,0258		StdDev Macro F-Measure: 	0,0258		StdDev Macro F-Measure: 	0,0258		StdDev Macro F-Measure: 	0,0258		StdDev Macro F-Measure: 	0,0258		StdDev Macro F-Measure: 	0,0258		StdDev Macro F-Measure: 	0,0258		StdDev Macro F-Measure: 	0,0258		StdDev Macro F-Measure: 	0,0258		StdDev Macro F-Measure: 	0,0258		
Micro PosNeg F-Measure: 	0,701		Micro PosNeg F-Measure: 	0,701		Micro PosNeg F-Measure: 	0,701		Micro PosNeg F-Measure: 	0,701		Micro PosNeg F-Measure: 	0,701		Micro PosNeg F-Measure: 	0,701		Micro PosNeg F-Measure: 	0,701		Micro PosNeg F-Measure: 	0,701		Micro PosNeg F-Measure: 	0,701		Micro PosNeg F-Measure: 	0,701		
StdDev Micro PosNeg F-Measure: 	0,0263		StdDev Micro PosNeg F-Measure: 	0,0263		StdDev Micro PosNeg F-Measure: 	0,0263		StdDev Micro PosNeg F-Measure: 	0,0263		StdDev Micro PosNeg F-Measure: 	0,0263		StdDev Micro PosNeg F-Measure: 	0,0263		StdDev Micro PosNeg F-Measure: 	0,0263		StdDev Micro PosNeg F-Measure: 	0,0263		StdDev Micro PosNeg F-Measure: 	0,0263		StdDev Micro PosNeg F-Measure: 	0,0263		
Macro PosNeg F-Measure: 	0,7017		Macro PosNeg F-Measure: 	0,7017		Macro PosNeg F-Measure: 	0,7017		Macro PosNeg F-Measure: 	0,7017		Macro PosNeg F-Measure: 	0,7017		Macro PosNeg F-Measure: 	0,7017		Macro PosNeg F-Measure: 	0,7017		Macro PosNeg F-Measure: 	0,7017		Macro PosNeg F-Measure: 	0,7017		Macro PosNeg F-Measure: 	0,7017		
StdDev Macro PosNeg F-Measure: 	0,026		StdDev Macro PosNeg F-Measure: 	0,026		StdDev Macro PosNeg F-Measure: 	0,026		StdDev Macro PosNeg F-Measure: 	0,026		StdDev Macro PosNeg F-Measure: 	0,026		StdDev Macro PosNeg F-Measure: 	0,026		StdDev Macro PosNeg F-Measure: 	0,026		StdDev Macro PosNeg F-Measure: 	0,026		StdDev Macro PosNeg F-Measure: 	0,026		StdDev Macro PosNeg F-Measure: 	0,026		
OTHER PosNeg F-Measure: 	0,7012		OTHER PosNeg F-Measure: 	0,7012		OTHER PosNeg F-Measure: 	0,7012		OTHER PosNeg F-Measure: 	0,7012		OTHER PosNeg F-Measure: 	0,7012		OTHER PosNeg F-Measure: 	0,7012		OTHER PosNeg F-Measure: 	0,7012		OTHER PosNeg F-Measure: 	0,7012		OTHER PosNeg F-Measure: 	0,7012		OTHER PosNeg F-Measure: 	0,7012		
StdDev OTHER PosNeg F-Measure: 	0,0262		StdDev OTHER PosNeg F-Measure: 	0,0262		StdDev OTHER PosNeg F-Measure: 	0,0262		StdDev OTHER PosNeg F-Measure: 	0,0262		StdDev OTHER PosNeg F-Measure: 	0,0262		StdDev OTHER PosNeg F-Measure: 	0,0262		StdDev OTHER PosNeg F-Measure: 	0,0262		StdDev OTHER PosNeg F-Measure: 	0,0262		StdDev OTHER PosNeg F-Measure: 	0,0262		StdDev OTHER PosNeg F-Measure: 	0,0262		
Average Accuracy: 	0,7865		Average Accuracy: 	0,7865		Average Accuracy: 	0,7865		Average Accuracy: 	0,7865		Average Accuracy: 	0,7865		Average Accuracy: 	0,7865		Average Accuracy: 	0,7865		Average Accuracy: 	0,7865		Average Accuracy: 	0,7865		Average Accuracy: 	0,7865		
StdDev Average Accuracy: 	0,0179		StdDev Average Accuracy: 	0,0179		StdDev Average Accuracy: 	0,0179		StdDev Average Accuracy: 	0,0179		StdDev Average Accuracy: 	0,0179		StdDev Average Accuracy: 	0,0179		StdDev Average Accuracy: 	0,0179		StdDev Average Accuracy: 	0,0179		StdDev Average Accuracy: 	0,0179		StdDev Average Accuracy: 	0,0179		
Negative Average Accuracy: 	0,7949		Negative Average Accuracy: 	0,7949		Negative Average Accuracy: 	0,7949		Negative Average Accuracy: 	0,7949		Negative Average Accuracy: 	0,7949		Negative Average Accuracy: 	0,7949		Negative Average Accuracy: 	0,7949		Negative Average Accuracy: 	0,7949		Negative Average Accuracy: 	0,7949		Negative Average Accuracy: 	0,7949		
StdDev Negative Average Accuracy: 	0,0222		StdDev Negative Average Accuracy: 	0,0222		StdDev Negative Average Accuracy: 	0,0222		StdDev Negative Average Accuracy: 	0,0222		StdDev Negative Average Accuracy: 	0,0222		StdDev Negative Average Accuracy: 	0,0222		StdDev Negative Average Accuracy: 	0,0222		StdDev Negative Average Accuracy: 	0,0222		StdDev Negative Average Accuracy: 	0,0222		StdDev Negative Average Accuracy: 	0,0222		
Neutral Average Accuracy: 	0,7462		Neutral Average Accuracy: 	0,7462		Neutral Average Accuracy: 	0,7462		Neutral Average Accuracy: 	0,7462		Neutral Average Accuracy: 	0,7462		Neutral Average Accuracy: 	0,7462		Neutral Average Accuracy: 	0,7462		Neutral Average Accuracy: 	0,7462		Neutral Average Accuracy: 	0,7462		Neutral Average Accuracy: 	0,7462		
StdDev Neutral Average Accuracy: 	0,0261		StdDev Neutral Average Accuracy: 	0,0261		StdDev Neutral Average Accuracy: 	0,0261		StdDev Neutral Average Accuracy: 	0,0261		StdDev Neutral Average Accuracy: 	0,0261		StdDev Neutral Average Accuracy: 	0,0261		StdDev Neutral Average Accuracy: 	0,0261		StdDev Neutral Average Accuracy: 	0,0261		StdDev Neutral Average Accuracy: 	0,0261		StdDev Neutral Average Accuracy: 	0,0261		
Positive Average Accuracy: 	0,8201		Positive Average Accuracy: 	0,8201		Positive Average Accuracy: 	0,8201		Positive Average Accuracy: 	0,8201		Positive Average Accuracy: 	0,8201		Positive Average Accuracy: 	0,8201		Positive Average Accuracy: 	0,8201		Positive Average Accuracy: 	0,8201		Positive Average Accuracy: 	0,8201		Positive Average Accuracy: 	0,8201		
StdDev Positive Average Accuracy: 	0,02		StdDev Positive Average Accuracy: 	0,02		StdDev Positive Average Accuracy: 	0,02		StdDev Positive Average Accuracy: 	0,02		StdDev Positive Average Accuracy: 	0,02		StdDev Positive Average Accuracy: 	0,02		StdDev Positive Average Accuracy: 	0,02		StdDev Positive Average Accuracy: 	0,02		StdDev Positive Average Accuracy: 	0,02		StdDev Positive Average Accuracy: 	0,02		
Error Rate: 	0,5902		Error Rate: 	0,5902		Error Rate: 	0,5902		Error Rate: 	0,5902		Error Rate: 	0,5902		Error Rate: 	0,5902		Error Rate: 	0,5902		Error Rate: 	0,5902		Error Rate: 	0,5902		Error Rate: 	0,5902		
StdDev Error Rate: 	0,0122		StdDev Error Rate: 	0,0122		StdDev Error Rate: 	0,0122		StdDev Error Rate: 	0,0122		StdDev Error Rate: 	0,0122		StdDev Error Rate: 	0,0122		StdDev Error Rate: 	0,0122		StdDev Error Rate: 	0,0122		StdDev Error Rate: 	0,0122		StdDev Error Rate: 	0,0122		
Negative Error Rate: 	0,2051		Negative Error Rate: 	0,2051		Negative Error Rate: 	0,2051		Negative Error Rate: 	0,2051		Negative Error Rate: 	0,2051		Negative Error Rate: 	0,2051		Negative Error Rate: 	0,2051		Negative Error Rate: 	0,2051		Negative Error Rate: 	0,2051		Negative Error Rate: 	0,2051		
StdDev Negative Error Rate: 	0,0222		StdDev Negative Error Rate: 	0,0222		StdDev Negative Error Rate: 	0,0222		StdDev Negative Error Rate: 	0,0222		StdDev Negative Error Rate: 	0,0222		StdDev Negative Error Rate: 	0,0222		StdDev Negative Error Rate: 	0,0222		StdDev Negative Error Rate: 	0,0222		StdDev Negative Error Rate: 	0,0222		StdDev Negative Error Rate: 	0,0222		
Neutral Error Rate: 	0,7462		Neutral Error Rate: 	0,7462		Neutral Error Rate: 	0,7462		Neutral Error Rate: 	0,7462		Neutral Error Rate: 	0,7462		Neutral Error Rate: 	0,7462		Neutral Error Rate: 	0,7462		Neutral Error Rate: 	0,7462		Neutral Error Rate: 	0,7462		Neutral Error Rate: 	0,7462		
StdDev Neutral Error Rate: 	0,0261		StdDev Neutral Error Rate: 	0,0261		StdDev Neutral Error Rate: 	0,0261		StdDev Neutral Error Rate: 	0,0261		StdDev Neutral Error Rate: 	0,0261		StdDev Neutral Error Rate: 	0,0261		StdDev Neutral Error Rate: 	0,0261		StdDev Neutral Error Rate: 	0,0261		StdDev Neutral Error Rate: 	0,0261		StdDev Neutral Error Rate: 	0,0261		
Positive Error Rate: 	0,8201		Positive Error Rate: 	0,8201		Positive Error Rate: 	0,8201		Positive Error Rate: 	0,8201		Positive Error Rate: 	0,8201		Positive Error Rate: 	0,8201		Positive Error Rate: 	0,8201		Positive Error Rate: 	0,8201		Positive Error Rate: 	0,8201		Positive Error Rate: 	0,8201		
StdDev Positive Error Rate: 	0,02		StdDev Positive Error Rate: 	0,02		StdDev Positive Error Rate: 	0,02		StdDev Positive Error Rate: 	0,02		StdDev Positive Error Rate: 	0,02		StdDev Positive Error Rate: 	0,02		StdDev Positive Error Rate: 	0,02		StdDev Positive Error Rate: 	0,02		StdDev Positive Error Rate: 	0,02		StdDev Positive Error Rate: 	0,02		

J48			J48			J48			J48			
-C 0.05 -M 2 -A 	1566		-C 0.05 -M 2 	1566		-R -N 4 -Q 1 -M 2 -A 	1566		-R -N 4 -Q 1 -M 2 	1566		
Overall Recall: 	0,6965		Overall Recall: 	0,6965		Overall Recall: 	0,6869		Overall Recall: 	0,6869		
StdDev Overall Recall: 	0,0283		StdDev Overall Recall: 	0,0283		StdDev Overall Recall: 	0,0268		StdDev Overall Recall: 	0,0268		
Macro Overall Recall: 	0,6965		Macro Overall Recall: 	0,6965		Macro Overall Recall: 	0,6869		Macro Overall Recall: 	0,6869		
StdDev Macro Overall Recall: 	0,0283		StdDev Macro Overall Recall: 	0,0283		StdDev Macro Overall Recall: 	0,0268		StdDev Macro Overall Recall: 	0,0268		
Macro Pos/Neg Recall: 	0,7031		Macro Pos/Neg Recall: 	0,7031		Macro Pos/Neg Recall: 	0,7008		Macro Pos/Neg Recall: 	0,7008		
StdDev Macro Pos/Neg Recall: 	0,0383		StdDev Macro Pos/Neg Recall: 	0,0383		StdDev Macro Pos/Neg Recall: 	0,044		StdDev Macro Pos/Neg Recall: 	0,044		
Overall Precision: 	0,6965		Overall Precision: 	0,6965		Overall Precision: 	0,6869		Overall Precision: 	0,6869		
StdDev Overall Precision: 	0,0283		StdDev Overall Precision: 	0,0283		StdDev Overall Precision: 	0,0268		StdDev Overall Precision: 	0,0268		
Macro Overall Precision: 	0,7047		Macro Overall Precision: 	0,7047		Macro Overall Precision: 	0,6932		Macro Overall Precision: 	0,6932		
StdDev Macro Overall Precision: 	0,0281		StdDev Macro Overall Precision: 	0,0281		StdDev Macro Overall Precision: 	0,0275		StdDev Macro Overall Precision: 	0,0275		
Macro Pos/Neg Precision: 	0,7432		Macro Pos/Neg Precision: 	0,7432		Macro Pos/Neg Precision: 	0,7247		Macro Pos/Neg Precision: 	0,7247		
StdDev Macro Pos/Neg Precision: 	0,0338		StdDev Macro Pos/Neg Precision: 	0,0338		StdDev Macro Pos/Neg Precision: 	0,0344		StdDev Macro Pos/Neg Precision: 	0,0344		
Negative Recall: 	0,6566		Negative Recall: 	0,6566		Negative Recall: 	0,659		Negative Recall: 	0,659		
StdDev Negative Recall: 	0,0546		StdDev Negative Recall: 	0,0546		StdDev Negative Recall: 	0,0567		StdDev Negative Recall: 	0,0567		
Negative Precision: 	0,7475		Negative Precision: 	0,7475		Negative Precision: 	0,7182		Negative Precision: 	0,7182		
StdDev Negative Precision: 	0,0599		StdDev Negative Precision: 	0,0599		StdDev Negative Precision: 	0,057		StdDev Negative Precision: 	0,057		
Negative F-Measure: 	0,6965		Negative F-Measure: 	0,6965		Negative F-Measure: 	0,6844		Negative F-Measure: 	0,6844		
StdDev Negative F-Measure: 	0,0378		StdDev Negative F-Measure: 	0,0378		StdDev Negative F-Measure: 	0,0353		StdDev Negative F-Measure: 	0,0353		
Neutral Recalls: 	0,6849		Neutral Recalls: 	0,6849		Neutral Recalls: 	0,661		Neutral Recalls: 	0,661		
StdDev Neutral Recalls: 	0,0594		StdDev Neutral Recalls: 	0,0594		StdDev Neutral Recalls: 	0,0637		StdDev Neutral Recalls: 	0,0637		
Neutral Precision: 	0,6275		Neutral Precision: 	0,6275		Neutral Precision: 	0,6269		Neutral Precision: 	0,6269		
StdDev Neutral Precision: 	0,0477		StdDev Neutral Precision: 	0,0477		StdDev Neutral Precision: 	0,0443		StdDev Neutral Precision: 	0,0443		
Neutral F-Measure: 	0,6528		Neutral F-Measure: 	0,6528		Neutral F-Measure: 	0,6408		Neutral F-Measure: 	0,6408		
StdDev Neutral F-Measure: 	0,0384		StdDev Neutral F-Measure: 	0,0384		StdDev Neutral F-Measure: 	0,0349		StdDev Neutral F-Measure: 	0,0349		
Positive Recall: 	0,7477		Positive Recall: 	0,7477		Positive Recall: 	0,7398		Positive Recall: 	0,7398		
StdDev Positive Recall: 	0,0589		StdDev Positive Recall: 	0,0589		StdDev Positive Recall: 	0,0664		StdDev Positive Recall: 	0,0664		
Positive Precision: 	0,7386		Positive Precision: 	0,7386		Positive Precision: 	0,7329		Positive Precision: 	0,7329		
StdDev Positive Precision: 	0,0446		StdDev Positive Precision: 	0,0446		StdDev Positive Precision: 	0,0479		StdDev Positive Precision: 	0,0479		
Positive F-Measure: 	0,7407		Positive F-Measure: 	0,7407		Positive F-Measure: 	0,7339		Positive F-Measure: 	0,7339		
StdDev Positive F-Measure: 	0,0306		StdDev Positive F-Measure: 	0,0306		StdDev Positive F-Measure: 	0,0397		StdDev Positive F-Measure: 	0,0397		
Micro F-Measure: 	0,6965		Micro F-Measure: 	0,6965		Micro F-Measure: 	0,6869		Micro F-Measure: 	0,6869		
StdDev Micro F-Measure: 	0,0283		StdDev Micro F-Measure: 	0,0283		StdDev Micro F-Measure: 	0,0268		StdDev Micro F-Measure: 	0,0268		
Macro F-Measure: 	0,697		Macro F-Measure: 	0,697		Macro F-Measure: 	0,6862		Macro F-Measure: 	0,6862		
StdDev Macro F-Measure: 	0,0283		StdDev Macro F-Measure: 	0,0283		StdDev Macro F-Measure: 	0,0264		StdDev Macro F-Measure: 	0,0264		
