quality Training	performance	test recall	test precision
0,42444444444444446	19,179710999999998	0,7953667953667953	0,38349514563106796
0,39555555555555555	18,384871	0,7760617760617761	0,7014925373134329
0,4266666666666667	19,611548	0,7953667953667953	0,38349514563106796
0,41333333333333333	17,235853	0,8416988416988417	0,3577981651376147
0,41555555555555557	19,803149	0,7760617760617761	0,4129353233830846
0,38	17,078021	0,7915057915057915	0,40487804878048783
0,38222222222222224	16,807751	0,7992277992277992	0,4106280193236715
0,38	14,996753	0,7992277992277992	0,7439613526570048
0,4066666666666667	15,804255999999999	0,8301158301158301	0,3813953488372093
0,41555555555555557	14,977373	0,8262548262548263	0,4719626168224299
0,38666666666666666	16,872257	0,806949806949807	0,7320574162679426
0,42444444444444446	16,785736	0,7799227799227799	0,3564356435643564
0,4	15,221810999999999	0,7799227799227799	0,40594059405940597
0,41333333333333333	18,600210999999998	0,8378378378378378	0,4009216589861751
0,42	18,561357	0,7799227799227799	0,41089108910891087
0,38666666666666666	17,756297	0,8185328185328186	0,42924528301886794
0,4088888888888889	17,110455	0,806949806949807	0,3014354066985646
0,4288888888888889	16,927943	0,8223938223938224	0,39436619718309857
0,44666666666666666	16,900652	0,752895752895753	0,4307692307692308
0,4066666666666667	16,023826	0,806949806949807	0,4019138755980861
0,38222222222222224	17,473773	0,803088803088803	0,7067307692307693
0,44666666666666666	15,959186	0,806949806949807	0,39712918660287083
0,4288888888888889	16,510969	0,8146718146718147	0,38388625592417064
0,42	16,386133	0,806949806949807	0,36363636363636365
0,4222222222222222	14,697050999999998	0,749034749034749	0,41237113402061853
0,4311111111111111	15,787799	0,7567567567567568	0,413265306122449
0,39555555555555555	15,539083999999999	0,7837837837837838	0,4088669950738916
0,3933333333333333	15,176753999999999	0,7837837837837838	0,7093596059113301
0,3888888888888889	15,550452	0,7876447876447876	0,7156862745098039
0,4288888888888889	15,794983	0,7915057915057915	0,4292682926829268
0,4111111111111111	15,965515	0,7876447876447876	0,3627450980392157
0,4088888888888889	18,445264	0,806949806949807	0,37799043062200954
0,44	17,188264	0,7760617760617761	0,36318407960199006
0,3933333333333333	17,451915	0,806949806949807	0,7081339712918661
0,4177777777777778	16,477033	0,8185328185328186	0,4339622641509434
0,40444444444444444	15,235638999999999	0,8223938223938224	0,704225352112676
0,42444444444444446	15,417143	0,833976833976834	0,36574074074074076
0,4222222222222222	15,332930000000001	0,8223938223938224	0,3568075117370892
0,39111111111111113	15,743236	0,7915057915057915	0,4146341463414634
0,3933333333333333	17,359055	0,7953667953667953	0,3883495145631068
0,43777777777777777	15,192097	0,8108108108108109	0,38571428571428573
0,4288888888888889	16,176038	0,7992277992277992	0,391304347826087
0,44222222222222224	14,426117	0,7876447876447876	0,37745098039215685
0,41555555555555557	15,469956999999999	0,7992277992277992	0,4057971014492754
0,3933333333333333	15,457545	0,7915057915057915	0,6487804878048781
0,4222222222222222	15,371188	0,7606177606177607	0,40609137055837563
0,4022222222222222	15,960362	0,8146718146718147	0,3696682464454976
0,44	15,703897000000001	0,7683397683397684	0,3869346733668342
0,39555555555555555	17,419099	0,7876447876447876	0,29901960784313725
0,4266666666666667	14,961102	0,7606177606177607	0,4416243654822335
0,41555555555555557	15,19303	0,8185328185328186	0,36792452830188677
0,43333333333333335	15,308813999999998	0,7837837837837838	0,4088669950738916
0,4266666666666667	16,036735	0,806949806949807	0,3827751196172249
0,44	17,220485	0,7876447876447876	0,39215686274509803
0,41333333333333333	17,045495	0,7876447876447876	0,3872549019607843
0,39555555555555555	15,881296	0,7799227799227799	0,38613861386138615
0,4266666666666667	17,323688	0,7760617760617761	0,3781094527363184
0,4288888888888889	14,333123	0,803088803088803	0,4326923076923077
0,4311111111111111	15,570761999999998	0,8223938223938224	0,37089201877934275
0,39555555555555555	17,357235	0,7837837837837838	0,3103448275862069
0,4177777777777778	15,917095	0,7799227799227799	0,4207920792079208
0,4111111111111111	16,374399999999998	0,8262548262548263	0,40186915887850466
0,4066666666666667	16,245496	0,7837837837837838	0,41379310344827586
0,42	15,591109999999999	0,8146718146718147	0,36492890995260663
0,42	15,634566	0,803088803088803	0,6875
0,3977777777777778	15,93452	0,7760617760617761	0,31840796019900497
0,3711111111111111	15,658147999999999	0,7837837837837838	0,270935960591133
0,42	16,263458	0,7953667953667953	0,6796116504854369
0,3933333333333333	15,029667	0,7953667953667953	0,6893203883495146
0,44666666666666666	15,309516	0,8108108108108109	0,3619047619047619
0,4266666666666667	15,840355	0,7799227799227799	0,3811881188118812
0,4311111111111111	15,045117999999999	0,7953667953667953	0,39805825242718446
0,42444444444444446	15,582754000000001	0,8146718146718147	0,3981042654028436
0,41555555555555557	16,256233	0,7683397683397684	0,6834170854271356
0,3933333333333333	16,029884	0,7837837837837838	0,3842364532019704
0,4266666666666667	15,748132000000002	0,7953667953667953	0,3640776699029126
0,4266666666666667	15,955979	0,8185328185328186	0,3632075471698113
