A1DE
0,7915059999999999	0,7915059999999999	0,7915059999999999	0,7876449999999999	0,7876449999999999	0,7876449999999999	0,7915059999999999	0,7915059999999999	0,7915059999999999	0,7915059999999999	0,7915059999999999	0,7915059999999999	
0,8103333333333333	0,8103333333333333	0,8103333333333333	0,743	0,743	0,743	0,7233333333333333	0,7233333333333333	0,7233333333333333	0,7483333333333334	0,7483333333333334	0,7483333333333334	
0,8235	0,8235	0,8235	0,706	0,706	0,706	0,6715	0,6715	0,6715	0,7150000000000001	0,7150000000000001	0,7150000000000001	
1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	
0,582	0,582	0,582	0,6666666666666666	0,6666666666666666	0,6666666666666666	0,664	0,664	0,664	0,6593333333333334	0,6593333333333334	0,6593333333333334	
0,3895	0,3895	0,3895	0,5529999999999999	0,5529999999999999	0,5529999999999999	0,546	0,546	0,546	0,536	0,536	0,536	
0,647	0,647	0,647	0,515	0,515	0,515	0,593	0,593	0,593	0,533	0,533	0,533	
0,379	0,379	0,379	0,586	0,586	0,586	0,552	0,552	0,552	0,552	0,552	0,552	
0,784	0,784	0,784	0,817	0,817	0,817	0,827	0,827	0,827	0,815	0,815	0,815	
0,967	0,967	0,967	0,894	0,894	0,894	0,9	0,9	0,9	0,906	0,906	0,906	
1,0	1,0	1,0	0,897	0,897	0,897	0,75	0,75	0,75	0,897	0,897	0,897	
0,4	0,4	0,4	0,52	0,52	0,52	0,54	0,54	0,54	0,52	0,52	0,52	
1,21	1,15	1,19	0,17	0,16	0,18	1,73	1,54	1,55	1,49	1,45	1,49	
BFTree
0,783784	0,687259	0,745174	0,745174	
0,7076666666666668	0,6096666666666667	0,661	0,6663333333333333	
0,648	0,48350000000000004	0,546	0,5485	
1,0	1,0	1,0	1,0	
0,67	0,715	0,7623333333333333	0,7719999999999999	
0,5660000000000001	0,742	0,7795000000000001	0,7995	
0,552	0,467	0,512	0,537	
0,552	0,724	0,759	0,759	
0,827	0,862	0,891	0,902	
0,878	0,661	0,728	0,717	
0,744	0,5	0,58	0,56	
0,58	0,76	0,8	0,84	
0,05	0,08	0,04	0,07	
BayesNet
0,7915059999999999	0,7915059999999999	0,7915059999999999	0,7915059999999999	0,756757	0,756757	0,756757	0,756757	0,7876449999999999	0,7876449999999999	0,7876449999999999	0,7876449999999999	0,764479	0,764479	0,776062	0,776062	
0,8103333333333333	0,8103333333333333	0,8103333333333333	0,8103333333333333	0,7026666666666667	0,7026666666666667	0,7026666666666667	0,7026666666666667	0,7106666666666667	0,7106666666666667	0,7106666666666667	0,7106666666666667	0,715	0,715	0,727	0,727	
0,8235	0,8235	0,8235	0,8235	0,6485000000000001	0,6485000000000001	0,6485000000000001	0,6485000000000001	0,651	0,651	0,651	0,651	0,663	0,663	0,6795	0,6795	
1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	
0,582	0,582	0,582	0,582	0,6426666666666666	0,6426666666666666	0,6426666666666666	0,6426666666666666	0,662	0,662	0,662	0,662	0,6656666666666666	0,6656666666666666	0,6709999999999999	0,6709999999999999	
0,3895	0,3895	0,3895	0,3895	0,536	0,536	0,536	0,536	0,546	0,546	0,546	0,546	0,5705	0,5705	0,5705	0,5705	
0,647	0,647	0,647	0,647	0,4	0,4	0,4	0,4	0,552	0,552	0,552	0,552	0,429	0,429	0,462	0,462	
0,379	0,379	0,379	0,379	0,552	0,552	0,552	0,552	0,552	0,552	0,552	0,552	0,621	0,621	0,621	0,621	
0,784	0,784	0,784	0,784	0,811	0,811	0,811	0,811	0,83	0,83	0,83	0,83	0,819	0,819	0,822	0,822	
0,967	0,967	0,967	0,967	0,856	0,856	0,856	0,856	0,894	0,894	0,894	0,894	0,856	0,856	0,872	0,872	
1,0	1,0	1,0	1,0	0,897	0,897	0,897	0,897	0,75	0,75	0,75	0,75	0,897	0,897	0,897	0,897	
0,4	0,4	0,4	0,4	0,52	0,52	0,52	0,52	0,54	0,54	0,54	0,54	0,52	0,52	0,52	0,52	
0,16	0,13	0,13	0,15	0,11	0,1	0,1	0,15	0,19	0,2	0,18	0,21	0,18	0,18	0,18	0,2	
CHIRP
0,53668	0,725869	0,72973	0,725869	0,594595	0,590734	0,590734	0,586873	0,65251	0,6756759999999999	0,679537	0,683398	0,606178	0,633205	0,637066	0,644788	
0,5643333333333334	0,634	0,6393333333333332	0,634	0,5599999999999999	0,5579999999999999	0,5579999999999999	0,553	0,59	0,6053333333333334	0,6076666666666667	0,61	0,5633333333333334	0,5813333333333334	0,5826666666666667	0,5870000000000001	
0,423	0,5309999999999999	0,5385	0,5309999999999999	0,38949999999999996	0,387	0,387	0,384	0,443	0,46299999999999997	0,46599999999999997	0,46599999999999997	0,401	0,42100000000000004	0,4225	0,4285	
1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	
0,6333333333333333	0,6756666666666667	0,6776666666666666	0,6756666666666667	0,69	0,6880000000000001	0,6880000000000001	0,6813333333333333	0,7126666666666667	0,7239999999999999	0,7256666666666667	0,7276666666666666	0,6906666666666667	0,7133333333333334	0,7153333333333333	0,719	
0,7195	0,633	0,633	0,633	0,782	0,782	0,782	0,772	0,772	0,772	0,772	0,772	0,772	0,7895	0,7895	0,7895	
0,204	0,354	0,354	0,354	0,35	0,35	0,35	0,35	0,42	0,438	0,438	0,438	0,375	0,386	0,379	0,386	
0,759	0,586	0,586	0,586	0,724	0,724	0,724	0,724	0,724	0,724	0,724	0,724	0,724	0,759	0,759	0,759	
0,847	0,84	0,841	0,84	0,901	0,9	0,9	0,891	0,884	0,89	0,891	0,898	0,888	0,902	0,903	0,904	
0,461	0,761	0,767	0,761	0,506	0,5	0,5	0,5	0,594	0,628	0,633	0,639	0,528	0,561	0,567	0,578	
0,642	0,708	0,723	0,708	0,429	0,424	0,424	0,418	0,466	0,488	0,494	0,494	0,427	0,456	0,466	0,471	
0,68	0,68	0,68	0,68	0,84	0,84	0,84	0,82	0,82	0,82	0,82	0,82	0,82	0,82	0,82	0,82	
0,23	0,35	0,77	0,88	0,2	0,29	0,41	0,88	0,27	0,41	0,61	1,32	0,3	0,37	0,63	1,92	
ExtraTree
0,7490349999999999	0,6756759999999999	0,7027030000000001	0,7027030000000001	
0,6469999999999999	0,5983333333333333	0,6176666666666667	0,635	
0,5509999999999999	0,48150000000000004	0,497	0,489	
1,0	1,0	1,0	1,0	
0,6626666666666666	0,6566666666666667	0,7033333333333333	0,7706666666666666	
0,5885	0,6405000000000001	0,6995	0,8365	
0,385	0,529	0,379	0,46	
0,517	0,621	0,759	0,793	
0,839	0,832	0,859	0,927	
0,811	0,689	0,711	0,639	
0,717	0,434	0,615	0,518	
0,66	0,66	0,64	0,88	
0,07	0,13	0,1	0,13	
FT
0,764479	0,776062	0,764479	0,776062	0,660232	0,687259	0,679537	0,72973	0,69112	0,7104250000000001	0,745174	0,722008	0,7490349999999999	0,714286	0,7528959999999999	0,714286	
0,7016666666666667	0,7003333333333334	0,6836666666666668	0,6956666666666665	0,585	0,609	0,6006666666666667	0,6376666666666666	0,6233333333333334	0,624	0,6566666666666666	0,6393333333333333	0,6673333333333332	0,6383333333333333	0,6653333333333333	0,6386666666666666	
0,638	0,6345000000000001	0,607	0,624	0,4365	0,46950000000000003	0,46399999999999997	0,5265	0,479	0,504	0,5465	0,509	0,5575	0,512	0,554	0,5065	
1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	
0,6846666666666666	0,6903333333333334	0,6896666666666667	0,7000000000000001	0,6973333333333332	0,7200000000000001	0,7066666666666667	0,7113333333333333	0,765	0,7263333333333334	0,7476666666666668	0,7559999999999999	0,7639999999999999	0,7616666666666667	0,7610000000000001	0,7713333333333333	
0,6105	0,6105	0,6205	0,6305000000000001	0,735	0,7495	0,732	0,692	0,831	0,7365	0,7464999999999999	0,784	0,774	0,8009999999999999	0,7665	0,821	
