negativePrecision	0,039699999999999985	0,033299999999999975	0,03879999999999999	0,040799999999999975	0,043299999999999984	0,04559999999999999	0,04719999999999998	0,04779999999999997	0,048199999999999986	0,04849999999999996	0,04829999999999997	0,048199999999999965	0,048699999999999966	
negativePrecision StdDev	0,0948199250253773	0,01943936441576444	0,018655841016700474	0,0186774860419834	0,01933516187800052	0,01903319800408293	0,019749952052109034	0,018178686598999565	0,018715304599782136	0,018278153875348275	0,01741095672676875	0,017545323702866926	0,017153790404820884	
f-Measure	0,5242721257206275	0,5290816469091824	0,535492991704348	0,538549375879963	0,5415613394776213	0,5443185209175049	0,5458877425162252	0,5472967218324998	0,5484566481215836	0,5498594844086643	0,5519061580784037	0,5541086064416694	0,5555797607998751	
f-Measure StdDev	0,011377600951669122	0,011548150456068468	0,012557474751657987	0,013258592211510377	0,013667332361820755	0,013834621182574974	0,014756175801376793	0,014738352721811765	0,014720158734613614	0,014745088683159616	0,01387345256284219	0,013684465907948345	0,01317974627611535	
cpu-time (for complete test-set)	132,04536811	131,63643732000003	132,24764323999997	132,01203810999996	130,34030445999997	130,65295624	130,70859582999998	131,72758377000002	131,80965823999995	132,24843856000004	132,52843814000002	132,28191731	132,35669153000003	
cpu-time (for complete test-set) StdDev	7,351499241920688	7,591923838869883	7,473068050661394	7,353630756170152	7,348791041754789	6,640863082484129	7,050369363332221	6,682942807176457	7,401471494251386	7,43448511878527	7,368086422760229	7,467350500543329	7,5908321040441775	
training-size	100,0	150,0	200,0	250,0	300,0	350,0	400,0	450,0	500,0	550,0	600,0	650,0	709,0	
training-size StdDev	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	
test-size	300,0	300,0	300,0	300,0	300,0	300,0	300,0	300,0	300,0	300,0	300,0	300,0	300,0	
test-size StdDev	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	
