quality Training	performance	test recall	test precision
0,54	86,064866	1,0	0,7297297297297297
0,5466666666666666	81,33694999999999	1,0	0,667953667953668
0,5088888888888888	88,797948	1,0	0,7683397683397684
0,5311111111111111	83,14006499999999	1,0	0,7181467181467182
0,4866666666666667	83,485905	1,0	0,7567567567567568
0,5533333333333333	80,435367	1,0	0,722007722007722
0,5377777777777778	75,477636	1,0	0,6911196911196911
0,5377777777777778	82,208214	1,0	0,7374517374517374
0,5266666666666666	82,382046	1,0	0,722007722007722
0,5577777777777778	72,78836100000001	1,0	0,7181467181467182
0,56	76,585951	1,0	0,7142857142857143
0,5311111111111111	74,148617	1,0	0,7374517374517374
0,5555555555555556	78,493814	1,0	0,6563706563706564
0,52	77,909187	1,0	0,7567567567567568
0,5288888888888889	75,64515	1,0	0,7413127413127413
0,5311111111111111	77,93170500000001	1,0	0,7413127413127413
0,5666666666666667	80,078351	0,9961389961389961	0,6937984496124031
0,5488888888888889	73,315467	1,0	0,6795366795366795
0,5222222222222223	78,48681499999999	1,0	0,7104247104247104
0,5311111111111111	82,879972	0,9961389961389961	0,7325581395348837
0,5311111111111111	76,463162	1,0	0,6911196911196911
0,5555555555555556	93,006205	0,9961389961389961	0,7248062015503876
0,54	90,162815	1,0	0,6911196911196911
0,5533333333333333	85,25667299999999	1,0	0,6988416988416989
0,5311111111111111	77,262022	1,0	0,7335907335907336
0,5111111111111111	75,192447	0,9961389961389961	0,7170542635658915
0,5333333333333333	78,360192	1,0	0,722007722007722
0,54	76,428983	1,0	0,7374517374517374
0,5355555555555556	74,840475	1,0	0,6795366795366795
0,5577777777777778	87,46125400000001	0,9961389961389961	0,7015503875968992
0,5355555555555556	74,80054899999999	1,0	0,6718146718146718
0,5422222222222223	80,66054899999999	0,9961389961389961	0,6937984496124031
0,5577777777777778	74,069785	0,9961389961389961	0,6976744186046512
0,5422222222222223	79,587673	1,0	0,7335907335907336
0,5444444444444444	75,05637899999999	1,0	0,7374517374517374
0,5511111111111111	83,565654	1,0	0,6872586872586872
0,5666666666666667	76,83295899999999	1,0	0,7181467181467182
0,4955555555555556	79,667713	0,9961389961389961	0,7635658914728682
0,5355555555555556	72,8563	1,0	0,7104247104247104
0,5377777777777778	76,834155	0,9961389961389961	0,7170542635658915
0,5444444444444444	79,420613	1,0	0,7104247104247104
0,5222222222222223	76,22649	1,0	0,6988416988416989
0,5288888888888889	77,81116399999999	1,0	0,7335907335907336
0,5155555555555555	73,048562	1,0	0,7104247104247104
0,54	77,318714	1,0	0,6911196911196911
0,5333333333333333	77,560043	1,0	0,7104247104247104
0,5422222222222223	76,997893	1,0	0,7181467181467182
0,5377777777777778	71,691093	1,0	0,7142857142857143
0,54	74,868209	1,0	0,6988416988416989
0,5422222222222223	76,554443	1,0	0,7374517374517374
0,5377777777777778	76,546589	1,0	0,722007722007722
0,5088888888888888	81,900418	1,0	0,7606177606177607
0,5355555555555556	77,34291	1,0	0,7297297297297297
0,5488888888888889	75,278891	1,0	0,6718146718146718
0,56	76,189674	1,0	0,6718146718146718
0,5577777777777778	76,15217100000001	0,9961389961389961	0,7093023255813954
0,5177777777777778	76,196622	1,0	0,6988416988416989
0,5444444444444444	73,343964	1,0	0,6833976833976834
0,5466666666666666	84,968561	1,0	0,6872586872586872
0,5444444444444444	86,87868	1,0	0,6833976833976834
0,5244444444444445	78,17628500000001	1,0	0,7142857142857143
0,5511111111111111	84,242379	1,0	0,7104247104247104
0,5422222222222223	75,914158	1,0	0,7181467181467182
0,5222222222222223	78,99217399999999	1,0	0,6872586872586872
0,5311111111111111	73,38606399999999	1,0	0,7335907335907336
0,54	73,93244	0,9961389961389961	0,686046511627907
0,5333333333333333	71,496801	1,0	0,6988416988416989
0,5022222222222222	76,415098	1,0	0,722007722007722
0,5266666666666666	75,588939	1,0	0,7297297297297297
0,5533333333333333	77,78553000000001	1,0	0,6833976833976834
0,5355555555555556	75,71877099999999	1,0	0,7335907335907336
0,5333333333333333	74,22148600000001	0,9961389961389961	0,7054263565891473
0,5511111111111111	75,823747	0,9961389961389961	0,7015503875968992
0,5511111111111111	77,293605	1,0	0,7181467181467182
0,5244444444444445	75,160177	1,0	0,7104247104247104
0,5311111111111111	78,214883	1,0	0,722007722007722
0,5355555555555556	76,812019	1,0	0,7181467181467182
0,54	76,14158300000001	1,0	0,7413127413127413
0,54	73,844751	1,0	0,7027027027027027
0,5311111111111111	76,077372	1,0	0,694980694980695
0,52	75,630819	1,0	0,7258687258687259
0,54	81,39645	1,0	0,7297297297297297
0,5511111111111111	74,859175	0,9961389961389961	0,6705426356589147
0,54	77,982772	1,0	0,7027027027027027
0,5444444444444444	80,281767	1,0	0,722007722007722
0,5533333333333333	71,587077	1,0	0,7065637065637066
0,5288888888888889	79,012617	1,0	0,7297297297297297
0,5444444444444444	73,149908	1,0	0,7142857142857143
0,5533333333333333	92,153191	1,0	0,6988416988416989
0,5377777777777778	84,177789	0,9961389961389961	0,7170542635658915
0,5066666666666667	77,17894700000001	1,0	0,722007722007722
0,5266666666666666	79,483879	1,0	0,7297297297297297
0,5311111111111111	75,286714	1,0	0,7413127413127413
0,5533333333333333	76,696858	1,0	0,6872586872586872
0,5511111111111111	80,54114299999999	1,0	0,7374517374517374
0,5311111111111111	76,15704299999999	1,0	0,7065637065637066
0,5444444444444444	82,807044	1,0	0,7027027027027027
0,56	79,28949300000001	0,9961389961389961	0,7015503875968992
0,5311111111111111	75,096141	1,0	0,7104247104247104
0,5044444444444445	72,24086199999999	1,0	0,7258687258687259
