quality Training	performance	test recall	test precision
0,5577777777777778	20,770226	0,9034749034749034	0,7478632478632479
0,5777777777777777	18,376406	0,9227799227799228	0,7531380753138075
0,5844444444444444	21,348937	0,9266409266409267	0,49166666666666664
0,5622222222222222	19,989437	0,9227799227799228	0,7322175732217573
0,5444444444444444	21,426309000000003	0,918918918918919	0,7857142857142857
0,5088888888888888	20,07218	0,9343629343629344	0,7520661157024794
0,5777777777777777	19,297693	0,9266409266409267	0,4791666666666667
0,5533333333333333	18,345421	0,9305019305019305	0,7593360995850622
0,54	19,088542	0,9266409266409267	0,7708333333333334
0,5577777777777778	18,038315	0,9227799227799228	0,7196652719665272
0,5777777777777777	17,513208	0,9420849420849421	0,7213114754098361
0,5733333333333334	18,794455	0,9266409266409267	0,7416666666666667
0,5577777777777778	18,723285	0,9305019305019305	0,7842323651452282
0,58	18,067538	0,918918918918919	0,7100840336134454
0,5644444444444444	17,084549000000003	0,9111969111969112	0,711864406779661
0,5555555555555556	20,315329	0,9111969111969112	0,538135593220339
0,5511111111111111	19,636841	0,9266409266409267	0,7333333333333333
0,5688888888888889	20,843794	0,9382239382239382	0,7613168724279835
0,56	19,364159	0,9382239382239382	0,720164609053498
0,5888888888888889	19,536347	0,9420849420849421	0,75
0,5688888888888889	19,30716	0,9266409266409267	0,7291666666666666
0,5488888888888889	17,308081	0,9266409266409267	0,7666666666666667
0,5977777777777777	18,245811	0,918918918918919	0,7100840336134454
0,58	17,592589	0,9382239382239382	0,7366255144032922
0,5577777777777778	18,587673000000002	0,9111969111969112	0,7245762711864406
0,56	18,830752999999998	0,9266409266409267	0,7375
0,5422222222222223	19,218664	0,915057915057915	0,759493670886076
0,56	17,986349999999998	0,915057915057915	0,7510548523206751
0,5644444444444444	19,820567	0,9111969111969112	0,7627118644067796
0,5888888888888889	17,083322	0,9305019305019305	0,7634854771784232
0,5777777777777777	17,758934	0,9266409266409267	0,7541666666666667
0,5711111111111111	17,403551	0,9034749034749034	0,7393162393162394
0,5333333333333333	19,240489	0,918918918918919	0,7605042016806722
0,5666666666666667	17,067493	0,9459459459459459	0,7591836734693878
0,5822222222222222	17,23563	0,9266409266409267	0,7625
0,5822222222222222	18,102228	0,918918918918919	0,6764705882352942
0,5533333333333333	17,142846	0,9266409266409267	0,7541666666666667
0,5288888888888889	16,741638000000002	0,9073359073359073	0,7361702127659574
0,5288888888888889	18,070301	0,9266409266409267	0,7708333333333334
0,5244444444444445	17,461173000000002	0,918918918918919	0,7773109243697479
0,5688888888888889	17,923735	0,9459459459459459	0,5306122448979592
0,5711111111111111	19,529221999999997	0,915057915057915	0,7510548523206751
0,5822222222222222	18,041022	0,9266409266409267	0,7375
0,5444444444444444	16,753724	0,9227799227799228	0,7698744769874477
0,56	17,674269	0,9227799227799228	0,7280334728033473
0,5711111111111111	18,372972	0,9227799227799228	0,7364016736401674
0,5533333333333333	17,811170999999998	0,915057915057915	0,7721518987341772
0,54	18,373197	0,9343629343629344	0,5537190082644629
0,5511111111111111	18,567951	0,918918918918919	0,7773109243697479
0,5577777777777778	18,345725	0,9382239382239382	0,7654320987654321
0,54	17,742013	0,918918918918919	0,7310924369747899
0,5777777777777777	17,883793	0,9073359073359073	0,7404255319148936
0,5622222222222222	15,961922000000001	0,9305019305019305	0,7427385892116183
0,5511111111111111	17,633831	0,915057915057915	0,7046413502109705
0,5711111111111111	18,012343	0,9266409266409267	0,7625
0,5444444444444444	19,02055	0,9227799227799228	0,7782426778242678
0,6	17,856454	0,9227799227799228	0,7238493723849372
0,5755555555555556	22,329949	0,915057915057915	0,7637130801687764
